indicator_code,insee_code,year,value,source_file
population_total,92000,2022,1635291.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,93000,2007,1502340.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,93000,2012,1538726.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,93000,2017,1606658.94790654,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,93000,2022,1668670.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,94000,2007,1302889.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,94000,2012,1341831.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,94000,2017,1378151.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,94000,2022,1415367.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
population_total,95000,2007,1160721.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,95000,2012,1187081.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop)
population_total,95000,2017,1221923.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2016]
population_total,95000,2022,1256607.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=pop) [aligned_from=2021]
poverty_rate,75000,2022,15.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,77000,2022,12.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,78000,2022,10.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,91000,2022,13.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,92000,2022,12.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,93000,2022,28.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,94000,2022,17.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
poverty_rate,95000,2022,17.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_pvt,sous_champ=total) [aligned_from=2021]"
school_leavers_20_24_count,75000,2012,64108.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,75000,2017,58729.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,75000,2022,58593.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,77000,2012,54437.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,77000,2017,50767.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,77000,2022,50785.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,78000,2012,44249.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,78000,2017,41227.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,78000,2022,39643.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,91000,2012,44723.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,91000,2017,43794.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,91000,2022,44017.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,92000,2012,45107.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,92000,2017,41788.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,92000,2022,42434.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,93000,2012,62399.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,93000,2017,60283.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,93000,2022,60402.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,94000,2012,45757.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,94000,2017,43423.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,94000,2022,44228.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_count,95000,2012,46701.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2010]
school_leavers_20_24_count,95000,2017,42788.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2015]
school_leavers_20_24_count,95000,2022,41826.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,75000,2012,10544.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,75000,2017,7573.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,75000,2022,5378.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,77000,2012,12296.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,77000,2017,9892.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,77000,2022,8121.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,78000,2012,8469.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,78000,2017,6801.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,78000,2022,5367.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,91000,2012,10485.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,91000,2017,8485.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,91000,2022,7559.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,92000,2012,8886.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,92000,2017,7289.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,92000,2022,5175.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,93000,2012,19190.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,93000,2017,16821.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,93000,2022,12575.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,94000,2012,10101.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,94000,2017,8714.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,94000,2022,6503.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
school_leavers_20_24_no_diploma_count,95000,2012,11406.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2010]
school_leavers_20_24_no_diploma_count,95000,2017,9432.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2015]
school_leavers_20_24_no_diploma_count,95000,2022,7351.0,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=20_24_sortis_etudes_nondip) [aligned_from=2021]
social_benefits_income_share,75000,2022,2.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,77000,2022,5.1,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,78000,2022,3.4,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,91000,2022,4.9,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,92000,2022,2.9,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,93000,2022,9.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,94000,2022,5.2,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_benefits_income_share,95000,2022,5.9,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=poids_presta_sociale_revenu_dispo) [aligned_from=2021]
social_housing_share,75000,2012,17.22,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,75000,2017,19.74,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,75000,2022,21.21,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,77000,2012,18.53,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,77000,2017,18.5,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,77000,2022,19.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,78000,2012,19.76,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,78000,2017,20.68,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,78000,2022,21.84,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,91000,2012,21.58,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,91000,2017,22.73,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,91000,2022,24.21,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,92000,2012,27.02,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,92000,2017,28.1,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,92000,2022,27.87,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,93000,2012,35.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,93000,2017,36.25,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,93000,2022,36.18,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,94000,2012,28.3,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,94000,2017,29.28,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,94000,2022,29.73,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,95000,2012,25.47,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,95000,2017,25.84,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
social_housing_share,95000,2022,26.39,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_pls)
taxable_households_share,75000,2022,68.8,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,77000,2022,62.4,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,78000,2022,69.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,91000,2022,64.7,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,92000,2022,70.4,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,93000,2022,49.2,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,94000,2022,62.4,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
taxable_households_share,95000,2022,60.6,INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=part_foy_fisc_impos) [aligned_from=2021]
unemployment_rate,75000,2002,8.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,75000,2007,7.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,75000,2012,8.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,75000,2017,7.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,75000,2022,5.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,77000,2002,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,77000,2007,6.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,77000,2012,7.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,77000,2017,7.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,77000,2022,6.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,78000,2002,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,78000,2007,5.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,78000,2012,6.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,78000,2017,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,78000,2022,6.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,91000,2002,5.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,91000,2007,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,91000,2012,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,91000,2017,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,91000,2022,6.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,92000,2002,6.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,92000,2007,6.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,92000,2012,7.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,92000,2017,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,92000,2022,5.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,93000,2002,10.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,93000,2007,10.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,93000,2012,12.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,93000,2017,11.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,93000,2022,10.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,94000,2002,6.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,94000,2007,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,94000,2012,8.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,94000,2017,8.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,94000,2022,7.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,95000,2002,7.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,95000,2007,8.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,95000,2012,9.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,95000,2017,9.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate,95000,2022,8.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=total)"
unemployment_rate_men,75000,2002,8.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,75000,2007,7.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,75000,2012,8.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,75000,2017,7.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,75000,2022,6.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,77000,2002,5.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,77000,2007,5.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,77000,2012,7.6,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,77000,2017,7.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,77000,2022,6.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,78000,2002,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,78000,2007,5.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,78000,2012,6.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,78000,2017,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,78000,2022,6.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,91000,2002,5.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,91000,2007,5.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,91000,2012,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,91000,2017,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,91000,2022,6.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,92000,2002,6.8,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,92000,2007,6.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,92000,2012,7.7,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,92000,2017,7.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,92000,2022,6.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,93000,2002,10.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,93000,2007,10.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,93000,2012,12.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,93000,2017,11.9,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,93000,2022,10.2,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,94000,2002,7.0,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,94000,2007,7.3,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,94000,2012,8.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,94000,2017,8.5,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,94000,2022,7.4,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,95000,2002,7.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
unemployment_rate_men,95000,2007,8.1,"INSEE - Indicateurs territoriaux de developpement durable (ODD_DEP) (variable=taux_chom_bit,sous_champ=homme)"
